,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
1248,1249,75,3,4.0943445622221,9.169518377455928,0,0,3,3,0,3,0,15,2,0,0,3,6,5,91,58,0,0,0,0,2,0.0,3,3,0,2,4,4,5,319,6,0,416,735,2,1,0,3,7.033506484287697,924,0,7.629489916393995,0,0,1,1,3,1,3,8,4,1,2,3,58.0,3,2,396,0,0,1,0,0,259,0,0,0,0,2,1,0,4,2008,3,2,11.771436160121729,0,0,0
1249,1250,20,2,4.0943445622221,8.881836305004146,0,1,3,3,0,3,0,11,2,0,0,1,5,7,57,57,0,0,4,4,2,0.0,3,3,1,4,4,4,1,534,5,96,246,876,0,4,1,3,6.895682697747868,0,0,6.895682697747868,0,0,1,0,3,1,3,6,4,0,3,0,57.0,3,1,276,3,3,2,0,80,0,0,0,0,0,2,1,0,5,2007,3,2,11.686878772093667,0,0,0
1250,1251,20,2,4.532599493153256,9.320091235935301,0,1,3,3,0,0,0,11,2,0,0,1,7,5,42,42,1,0,1,1,2,0.0,1,3,1,4,4,4,0,1065,6,0,1045,2110,0,0,1,3,7.6544432264701125,0,0,7.6544432264701125,1,0,2,1,3,1,0,8,4,2,5,0,42.0,0,2,522,3,3,2,0,0,0,0,0,0,0,2,1,0,4,2010,3,2,12.404923504275338,0,0,0
1251,1252,120,2,4.23410650459726,8.0507033814703,0,1,0,3,0,0,0,14,2,0,4,1,7,5,3,3,0,0,8,10,4,163.0,1,3,2,2,4,4,6,0,6,0,1405,1405,0,0,1,3,7.247792581767846,0,0,7.247792581767846,0,0,2,0,2,1,2,6,4,1,2,0,3.0,2,2,478,3,3,2,148,36,0,0,0,0,0,2,1,0,3,2006,3,2,12.053795210084596,1,0,0
1252,1253,20,2,4.127134385045092,9.196038587265322,0,1,3,3,0,3,0,10,2,0,0,1,5,6,41,41,0,0,3,3,2,0.0,3,3,1,4,4,4,1,510,6,0,354,864,0,4,1,3,6.773080375655535,0,0,6.773080375655535,1,0,1,0,3,1,3,5,4,0,3,0,41.0,2,1,288,3,3,2,33,0,0,0,0,0,0,1,0,600,11,2009,3,2,11.77528972943772,0,0,0
1253,1254,60,2,4.23410650459726,9.772353284511327,0,1,0,3,0,3,0,16,2,0,0,2,7,7,33,4,0,0,9,9,2,0.0,1,3,1,4,4,1,3,125,0,1031,36,1192,0,4,1,3,7.323830566202317,651,0,7.681099001536359,1,0,2,1,3,1,2,9,4,2,2,0,33.0,2,2,518,3,3,2,220,47,0,0,0,0,0,3,1,0,7,2007,3,2,12.591335046320818,1,0,0
1254,1255,60,2,4.0943445622221,8.843759381917984,0,1,3,3,0,3,0,6,2,0,0,2,7,5,5,4,0,0,8,8,4,92.0,1,3,2,2,4,4,6,0,6,0,746,746,0,0,1,3,6.633318433280377,896,0,7.412160334945205,0,0,2,1,3,1,2,7,4,1,2,2,5.0,0,2,397,3,3,2,178,128,0,0,0,0,0,2,1,0,7,2008,3,2,12.016122061571728,0,0,0
1255,1256,50,3,3.9512437185814275,8.738735461363474,0,1,3,3,0,3,0,2,2,0,0,0,6,6,76,57,0,0,9,9,2,0.0,3,3,0,4,0,4,3,425,6,0,459,884,0,4,1,0,6.8658910748834385,408,0,7.220373836723949,0,0,1,0,3,1,3,6,4,1,2,3,29.0,3,1,560,3,3,2,0,0,0,0,120,0,0,2,1,0,11,2007,3,2,11.755871643580617,0,0,0
1256,1257,20,2,4.51085950651685,9.5682245844549,0,1,0,3,0,0,0,13,2,0,0,1,8,5,14,14,1,0,3,3,1,554.0,1,3,2,2,4,1,2,1314,6,0,672,1986,0,0,1,3,7.594381242551817,0,0,7.594381242551817,1,0,2,0,2,1,2,7,4,1,5,0,14.0,0,2,691,3,3,2,262,36,0,0,0,0,0,2,1,0,8,2008,3,2,12.616525295149378,0,0,0
1257,1258,30,2,4.02535169073515,8.308938252595778,0,1,3,3,0,0,0,6,1,0,0,1,5,8,87,59,0,0,9,9,2,0.0,3,3,2,1,4,4,6,0,6,0,864,864,0,0,1,3,6.761572768804055,0,0,6.761572768804055,0,0,1,0,2,1,3,4,4,0,3,4,29.0,1,0,0,1,1,2,0,96,0,0,0,0,0,2,1,0,7,2009,3,2,11.511924964636645,0,0,1
1258,1259,80,2,4.07753744390572,9.168163293076997,0,1,0,3,0,3,0,7,2,0,0,5,7,5,3,3,0,0,8,8,4,182.0,1,3,2,2,4,1,2,655,6,0,201,856,0,0,1,3,7.061334366910438,0,0,7.061334366910438,1,0,2,0,2,1,2,5,4,0,3,0,3.0,0,2,400,3,3,2,212,0,0,0,0,0,0,2,1,0,7,2008,3,2,12.154779351142624,0,0,0
1259,1260,20,2,4.174387269895637,9.185022563991893,0,1,3,3,0,2,0,11,2,0,0,1,6,8,39,39,0,0,3,3,2,0.0,3,3,1,2,4,4,0,602,2,438,14,1054,0,2,1,3,6.960347729101308,0,0,6.960347729101308,1,0,1,1,3,1,3,6,4,0,3,0,39.0,3,2,460,3,3,2,180,0,0,0,80,0,0,2,1,0,7,2008,3,2,11.925035115797062,0,0,0
1260,1261,60,2,4.23410650459726,10.11382951201313,0,1,2,3,0,1,0,7,4,0,0,2,6,5,10,10,0,0,8,8,2,0.0,3,3,2,2,4,4,6,0,6,0,841,841,0,0,1,3,6.79346613258001,783,0,7.423568444259167,0,0,2,1,3,1,3,7,4,1,5,2,10.0,0,2,502,3,3,2,0,103,0,0,0,0,0,2,1,0,6,2009,3,2,12.106252310247962,1,0,0
1261,1262,20,2,4.382026634673881,9.169518377455928,0,1,3,3,0,3,0,11,2,0,0,1,5,6,53,53,1,0,4,4,2,0.0,3,3,1,4,4,4,5,504,6,0,546,1050,0,2,1,3,6.956545443151569,0,0,6.956545443151569,0,0,1,0,2,1,3,5,4,0,3,0,53.0,3,1,338,3,3,2,0,0,0,0,0,0,0,2,1,0,6,2009,3,2,11.766792188927278,0,0,0
1262,1263,50,2,4.23410650459726,9.328123407632566,0,1,3,3,0,3,0,3,2,0,0,0,4,5,52,20,0,0,9,9,2,0.0,3,3,1,4,4,0,6,0,6,0,1104,1104,0,0,1,0,7.00669522683704,684,0,7.488852955733459,1,0,1,0,5,1,3,8,1,2,5,0,52.0,3,1,304,3,3,2,120,0,0,0,0,0,0,2,1,0,11,2009,3,2,11.992260421644849,1,0,0
1263,1264,70,2,4.0943445622221,9.511555458710548,0,2,3,3,0,3,0,2,2,0,0,2,6,6,88,57,2,0,9,9,2,0.0,3,3,2,4,4,4,6,0,6,0,764,764,0,0,1,0,6.966024187106113,764,0,7.508787170634276,0,0,1,0,3,1,3,8,4,1,2,3,67.0,3,2,520,3,3,0,0,0,126,0,0,0,0,0,1,0,7,2007,3,2,12.103486056755072,0,0,0
1264,1265,120,1,3.5263605246161616,8.308938252595778,0,1,3,3,0,3,0,11,2,0,4,1,6,5,10,9,0,0,4,4,2,0.0,1,3,2,2,4,4,2,266,6,0,1139,1405,0,0,1,3,7.198183577101943,0,0,7.198183577101943,1,0,2,0,2,1,2,5,4,0,3,0,10.0,0,2,511,3,3,2,144,68,0,0,0,0,0,2,1,0,8,2008,0,0,12.106252310247962,0,0,0
1265,1266,160,0,3.5553480614894135,8.225503097566918,0,1,3,3,0,4,0,20,2,0,4,2,7,5,7,7,1,0,4,4,1,218.0,1,3,2,2,4,4,2,450,6,0,241,691,0,0,1,3,6.569481420414296,739,0,7.280697195384741,1,0,2,1,3,1,2,6,4,0,3,3,7.0,3,2,506,3,3,2,0,34,0,0,0,0,0,2,1,0,3,2006,3,2,12.122147410592412,0,0,0
1266,1267,190,3,4.0943445622221,9.222268942841456,0,1,0,0,0,3,0,15,1,0,1,3,7,4,97,57,1,0,9,9,2,0.0,2,3,1,4,4,4,6,0,6,0,925,925,0,4,0,1,6.871091294610546,925,0,7.543802867501509,0,0,1,1,4,2,3,9,4,1,2,3,47.0,3,1,308,3,3,0,0,0,264,0,0,0,0,3,1,0,1,2007,3,2,11.711776323715394,0,0,0
1267,1268,20,2,4.48863636973214,9.48903215258983,0,1,0,1,0,3,0,22,2,0,0,1,9,5,2,1,1,0,7,2,2,0.0,0,3,2,0,4,1,6,0,6,0,2002,2002,0,0,1,3,7.609862200913554,0,0,7.609862200913554,0,0,2,0,3,1,0,10,4,1,2,0,1.0,0,3,746,3,3,2,144,76,0,0,0,0,0,2,1,0,5,2010,3,2,12.84397135185964,0,0,0
1268,1269,50,2,4.23410650459726,9.55393007636626,0,1,0,3,0,3,1,5,2,0,0,0,8,9,73,11,0,0,7,7,1,632.0,3,1,1,4,4,3,5,192,6,0,536,728,0,0,1,3,7.584773077612199,1479,0,8.145259566516865,0,0,3,1,4,1,2,11,4,2,2,2,26.0,3,3,1014,3,3,2,314,12,0,0,0,0,0,1,1,0,5,2008,3,2,12.850554654108839,1,0,0
1269,1270,50,2,4.356708826689592,9.336444248771908,0,1,3,3,0,3,0,11,1,0,0,0,5,5,49,49,0,0,4,4,1,180.0,3,3,1,4,4,4,1,460,6,0,414,874,1,4,1,0,6.773080375655535,650,0,7.329093736246592,0,0,1,1,3,1,3,7,4,0,3,0,49.0,3,1,315,3,3,2,0,0,0,0,0,0,0,1,1,0,7,2007,3,2,11.877568578558138,0,0,0
1270,1271,40,2,4.23410650459726,10.068790104160488,0,1,3,2,0,3,2,3,2,0,0,1,7,6,31,31,2,1,5,5,2,0.0,1,3,2,2,4,1,2,1258,6,0,74,1332,0,4,1,3,7.194436851100335,192,0,7.329093736246592,2,0,0,1,0,1,2,4,4,1,5,0,31.0,0,2,586,3,3,2,268,0,0,0,0,0,0,2,1,0,4,2010,3,2,12.468436909997665,1,0,0
1271,1272,20,2,4.23410650459726,9.122164681072457,0,1,0,3,0,3,0,12,3,0,0,1,6,7,41,41,1,0,1,1,2,0.0,3,3,1,4,4,4,6,0,6,0,1489,1489,0,2,1,3,7.305860032684009,0,0,7.305860032684009,0,0,2,0,3,1,2,7,4,1,2,0,41.0,2,2,462,3,3,2,0,0,0,0,0,0,0,2,1,0,8,2009,3,2,12.132156962580005,1,0,0
1272,1273,20,2,4.23410650459726,9.512369038134885,0,1,0,3,0,1,0,18,2,0,0,1,5,6,41,41,1,0,3,5,1,114.0,3,3,1,4,4,4,1,560,2,375,0,935,0,4,1,3,6.840546529288687,0,0,6.840546529288687,1,0,1,0,3,1,3,5,4,0,3,0,41.0,3,1,288,3,3,2,180,0,0,0,0,0,0,3,1,0,11,2006,3,2,11.827736204810263,1,0,0
1273,1274,80,2,4.820281565605037,9.351145248567203,0,1,0,3,0,0,0,6,2,0,0,5,6,7,49,2,0,0,5,5,1,84.0,3,3,1,4,4,0,0,719,6,0,300,1019,0,2,1,3,7.213031659834869,0,0,7.213031659834869,1,0,1,0,2,1,0,5,4,1,2,1,49.0,2,1,312,3,3,2,0,0,0,0,163,0,0,0,1,0,5,2008,3,2,12.083905011555967,0,0,0
1274,1275,50,2,3.970291913552122,8.587092318795905,0,1,3,3,0,0,0,5,2,0,0,0,5,6,97,4,0,0,9,10,2,0.0,3,3,2,4,4,4,6,0,6,0,661,661,0,0,1,3,6.493753839851686,589,0,7.1308988302963465,0,0,2,0,3,1,3,8,4,1,2,3,22.0,3,2,552,3,3,2,242,0,81,0,0,0,0,2,1,0,11,2007,3,2,11.842229212112828,0,0,0
1275,1276,90,2,4.553876891600541,9.336532397213942,0,1,3,3,0,0,0,11,1,0,2,2,5,5,59,57,0,1,0,0,4,567.0,3,3,1,4,4,4,5,220,6,0,708,928,0,2,1,0,6.833031732786201,992,0,7.560080465021827,0,0,2,0,4,2,3,10,4,0,3,3,59.0,3,2,400,3,0,2,0,0,0,0,0,0,0,2,1,0,7,2007,3,2,11.827736204810263,0,0,0
1276,1277,60,2,4.23410650459726,9.467769401256943,0,1,0,3,0,1,0,12,2,0,0,2,6,6,37,37,0,0,3,5,2,0.0,3,3,1,4,1,4,1,593,6,0,130,723,0,4,1,3,6.5998704992128365,660,0,7.240649694255466,0,1,1,1,3,1,3,6,4,1,5,0,37.0,3,2,497,3,3,2,294,116,0,0,0,0,0,2,1,0,12,2009,3,2,11.99535161421452,1,0,0
1277,1278,80,2,4.23410650459726,9.790934566296798,0,1,0,3,0,1,0,12,2,0,0,5,6,5,42,33,0,0,3,3,1,359.0,3,3,1,2,4,0,0,528,6,0,1152,1680,0,1,1,3,7.452402451223638,0,0,7.452402451223638,1,0,1,1,3,1,3,7,4,1,2,0,42.0,2,2,480,3,3,2,0,0,0,0,0,0,0,2,1,0,6,2009,3,2,12.195517131590657,1,0,0
1278,1279,60,2,4.31748811353631,9.156200925875535,0,1,3,3,0,3,0,4,2,0,0,2,8,5,6,6,0,0,8,8,3,0.0,1,3,2,2,4,4,2,804,6,0,324,1128,0,0,1,3,7.028201432058005,903,0,7.616283561580385,1,0,2,1,3,1,2,7,4,1,2,0,6.0,2,2,577,3,3,2,0,211,0,0,0,0,0,2,1,0,3,2008,3,2,12.375815420117268,0,1,0
1279,1280,50,4,4.0943445622221,8.922658299524402,0,1,3,3,0,3,0,8,2,0,0,0,4,4,90,60,0,0,4,4,2,0.0,3,1,1,4,4,4,6,0,6,0,698,698,0,4,1,0,6.548219102762372,430,0,7.028201432058005,0,0,1,0,2,1,3,6,4,0,3,3,30.0,2,2,528,3,3,2,30,0,164,0,0,0,0,2,1,0,4,2010,0,0,11.133128103610641,0,0,0
1280,1281,20,2,4.204692619390966,9.190953658175992,0,1,0,3,0,3,0,4,2,0,0,1,7,5,7,7,0,0,8,8,1,110.0,1,3,2,2,4,4,2,788,6,0,785,1573,0,0,1,3,7.360739903058278,0,0,7.360739903058278,1,0,2,0,3,1,2,6,4,0,3,0,7.0,2,2,544,3,3,2,0,72,0,0,0,0,0,2,1,0,3,2009,3,2,12.332705296463539,0,0,0
1281,1282,20,2,3.912023005428146,8.993303139093733,0,1,0,3,0,1,0,22,2,0,0,1,7,5,16,16,1,0,3,3,1,54.0,3,3,1,2,4,4,0,1053,6,0,256,1309,0,4,1,3,7.199678345691172,0,0,7.199678345691172,1,0,2,0,2,1,3,6,4,1,5,0,16.0,0,2,484,2,2,2,0,58,0,0,90,0,0,2,1,0,7,2006,3,2,12.100712129872347,0,0,0
1282,1283,20,2,4.110873864173311,9.082507000466299,0,1,0,3,0,3,0,4,2,0,0,1,5,7,32,1,0,0,3,3,2,0.0,3,3,1,2,4,3,3,532,5,144,364,1040,0,4,1,3,6.946975992135418,0,0,6.946975992135418,0,0,2,0,3,1,2,5,4,0,3,3,32.0,3,2,484,3,3,2,0,0,0,0,288,0,0,2,1,0,9,2009,3,2,11.921718363171067,0,0,0
1283,1284,90,2,4.543294782270004,9.148464968258095,0,1,3,2,0,0,0,10,2,0,2,2,6,5,39,39,2,0,4,10,2,0.0,3,3,1,4,4,0,6,0,6,0,912,912,0,4,1,3,6.815639990074331,912,0,7.508787170634276,0,0,2,2,4,2,3,8,4,0,3,4,30.0,1,0,0,1,1,2,128,0,0,0,0,0,0,2,1,0,4,2010,3,2,11.842229212112828,0,0,1
1284,1285,50,2,3.912023005428146,9.173468897200278,0,1,3,3,0,3,0,17,1,0,0,0,6,7,91,20,0,0,9,10,2,0.0,3,3,2,4,4,4,6,0,6,0,804,804,0,0,1,3,7.4377951216719325,748,0,7.802618063442671,0,0,2,0,4,1,2,10,1,1,2,3,41.0,3,1,336,3,3,2,272,0,42,0,116,0,0,2,1,0,3,2010,3,2,12.037653993905211,0,0,0
1285,1286,50,3,3.912023005428146,8.699514748210191,0,1,3,3,0,3,0,2,2,0,0,0,6,6,70,59,0,0,4,4,2,0.0,3,0,1,4,4,4,6,0,6,0,780,780,0,0,1,1,6.715383386334681,587,0,7.252762418053187,0,0,1,0,4,1,3,6,4,1,2,3,70.0,3,1,280,3,3,2,45,0,0,0,0,0,0,2,1,0,5,2009,3,2,11.794337924408413,0,0,0
1286,1287,20,2,4.23410650459726,9.189116735524555,0,1,3,3,0,3,0,12,1,0,0,1,6,5,47,47,1,0,3,3,1,451.0,3,3,1,4,4,4,0,569,5,81,678,1328,0,4,1,3,7.191429330036379,0,0,7.191429330036379,1,0,1,1,3,1,3,6,4,2,2,0,47.0,3,2,528,3,3,2,0,26,0,0,0,0,0,2,1,0,6,2010,3,2,11.870599909242044,1,0,0
1287,1288,20,2,4.23410650459726,10.505067539570582,0,1,0,2,0,3,1,3,2,0,0,1,5,5,42,42,0,0,9,9,0,621.0,3,1,1,4,4,0,5,812,6,0,812,1624,0,1,1,3,7.366445148327599,0,0,7.366445148327599,0,1,2,0,4,1,3,7,4,0,3,0,42.0,3,2,390,3,3,0,168,198,0,0,0,0,0,2,1,0,6,2006,3,2,12.154779351142624,1,0,0
1288,1289,120,2,3.6888794541139363,8.641885635373555,0,1,0,3,0,3,0,21,2,0,4,1,8,5,9,9,0,0,2,2,2,0.0,1,3,2,2,4,4,2,1158,6,0,343,1501,0,0,1,3,7.413970290190444,0,0,7.413970290190444,1,0,2,0,2,1,0,5,4,1,0,0,9.0,0,2,499,3,3,2,212,59,0,0,0,0,0,2,1,0,10,2009,3,2,12.535376392672774,0,0,0
1289,1290,60,2,4.454347296253507,9.31154225248515,0,1,0,3,0,3,0,14,2,0,0,2,8,5,0,0,0,0,8,8,4,788.0,1,3,2,2,4,3,6,0,6,0,1085,1085,0,0,1,3,7.02108396428914,850,0,7.585788821732034,0,0,2,1,3,1,0,8,4,1,2,2,0.0,0,3,753,3,3,2,177,74,0,0,0,0,0,2,1,0,10,2006,1,3,12.546109948315882,0,0,0
1290,1291,80,2,4.23410650459726,9.554780778246572,0,1,0,3,0,0,0,11,2,0,0,5,5,7,46,46,1,0,9,3,1,86.0,3,3,2,4,4,0,2,1014,6,0,138,1152,0,4,1,3,7.049254841255837,0,0,7.049254841255837,1,0,1,0,3,1,3,6,4,1,2,0,46.0,2,2,484,3,3,2,227,0,0,0,0,0,0,2,1,0,4,2010,3,2,12.103486056755072,1,0,0
1291,1292,160,3,3.044522437723423,7.426549072397305,0,1,3,3,0,3,0,1,2,0,3,2,5,7,37,37,0,0,2,2,1,268.0,3,3,1,4,4,4,0,231,6,0,399,630,0,4,1,3,6.4457198193855785,672,0,7.171656822768514,0,0,2,1,3,1,3,6,4,0,3,3,37.0,3,1,264,3,3,2,185,0,0,0,0,0,0,2,1,0,2,2009,3,2,11.691071650353702,0,0,0
1292,1293,70,3,4.0943445622221,8.794824928014517,0,1,3,3,0,0,0,15,2,0,0,2,5,4,117,44,0,0,9,9,2,0.0,3,3,3,4,4,4,6,0,6,0,994,994,0,4,0,3,7.228388451573604,994,0,7.771488760117616,0,0,2,0,4,2,3,11,1,0,3,0,24.0,2,1,432,3,3,2,0,287,0,0,0,0,0,2,1,0,12,2009,3,2,11.585246126549855,0,0,0
1293,1294,60,2,4.356708826689592,9.224243277145174,0,1,3,3,0,3,0,12,2,0,0,2,7,5,30,30,0,0,3,3,2,0.0,3,3,2,2,4,4,2,194,6,0,638,832,0,4,1,3,6.723832440821209,832,0,7.416979621381154,0,0,2,1,4,1,3,8,4,1,5,0,30.0,2,2,528,3,3,2,0,28,0,0,259,0,0,1,1,0,3,2006,3,2,12.000891794590137,0,0,0
1294,1295,20,2,4.0943445622221,9.008468955937513,0,1,3,3,0,3,0,6,2,0,0,1,5,7,51,16,1,0,10,5,2,0.0,3,3,1,4,4,4,5,167,6,0,697,864,0,4,1,3,6.761572768804055,0,0,6.761572768804055,1,0,1,0,2,1,3,5,4,0,3,3,49.0,3,2,572,3,3,0,0,0,0,0,0,0,0,2,1,0,4,2006,3,2,11.652687407345388,0,0,0
1295,1296,20,2,4.248495242049359,9.035986984831405,0,1,3,3,0,3,0,11,1,0,0,1,5,5,38,38,1,0,3,3,1,168.0,3,3,1,4,4,0,1,1016,6,0,36,1052,0,2,1,3,6.9584483932976555,0,0,6.9584483932976555,1,0,1,1,3,1,3,5,4,0,3,0,38.0,2,1,288,3,3,2,356,0,0,0,0,0,0,1,1,0,11,2006,3,2,11.83862560460953,0,0,0
1296,1297,20,2,4.382026634673881,9.071078304642676,0,1,3,3,0,3,0,11,2,0,0,1,5,6,45,45,1,0,4,4,1,148.0,3,1,1,4,4,3,0,776,6,0,344,1120,0,2,1,3,7.028201432058005,0,0,7.028201432058005,1,0,2,0,3,1,3,6,4,0,3,0,45.0,2,2,525,3,3,2,192,20,123,0,0,0,0,3,1,0,12,2008,3,2,11.951180395901384,0,0,0
1297,1298,180,3,3.5553480614894135,8.209308411646937,0,1,3,3,0,3,0,6,2,0,4,4,6,5,1,0,0,0,8,8,1,82.0,3,3,2,2,4,1,2,547,6,0,0,547,0,2,1,3,6.977281341630747,0,0,6.977281341630747,1,0,2,0,2,1,3,5,4,0,3,1,1.0,0,2,525,3,3,2,0,44,0,0,0,0,0,2,1,0,6,2006,1,3,11.84939770159144,0,0,0
1298,1299,60,2,5.746203190540153,11.064871176788817,0,1,2,0,0,0,0,6,1,0,0,2,10,5,0,0,1,1,7,7,4,796.0,0,3,2,0,4,1,2,5644,6,0,466,6110,0,0,1,3,8.453614209773367,950,0,8.637993891561942,2,0,2,1,3,1,0,12,4,3,2,0,0.0,0,2,1418,3,3,2,214,292,0,0,0,480,1,2,1,0,1,2008,1,3,11.982929094215963,0,0,0
1299,1300,20,2,4.31748811353631,8.922658299524402,0,1,3,3,0,3,0,11,2,0,0,1,5,7,51,16,1,0,1,1,2,0.0,3,3,1,4,4,4,3,340,5,906,0,1246,0,0,1,3,7.1276936993473985,0,0,7.1276936993473985,1,0,1,1,3,1,2,6,4,0,3,0,51.0,2,1,305,3,3,2,218,0,0,0,0,0,0,0,1,0,5,2010,3,2,11.944707881395766,0,0,0
1300,1301,60,2,4.23410650459726,9.283776690049365,0,1,0,3,0,1,0,7,2,0,0,2,7,5,10,10,0,0,8,8,2,344.0,1,3,2,2,4,4,2,694,6,0,284,978,0,0,1,3,6.912742820493176,978,0,7.592366128519796,0,0,2,1,3,1,2,9,4,1,5,0,10.0,0,2,490,3,3,2,0,0,0,0,0,0,0,2,1,0,5,2009,3,2,12.323855681186558,1,0,0
1301,1302,70,2,4.23410650459726,8.922658299524402,0,1,0,0,0,3,0,5,2,0,0,2,6,7,67,59,0,0,9,9,2,0.0,3,3,1,4,4,4,1,547,6,0,224,771,0,1,1,3,6.6240652277998935,741,0,7.309212365692763,0,0,1,0,3,1,2,7,4,2,2,0,67.0,3,1,213,3,3,1,0,0,0,0,224,0,0,2,1,0,11,2009,3,2,12.086725887897607,1,0,0
1302,1303,60,2,4.5217885770490405,9.222268942841456,0,1,3,3,0,3,0,13,2,0,0,2,8,5,12,12,1,0,8,8,1,391.0,1,3,2,2,4,4,2,740,6,0,425,1165,0,0,1,3,7.0925737159746784,1323,0,7.8343923029104365,1,0,2,1,4,1,2,8,4,1,5,0,12.0,2,3,844,3,3,2,309,78,0,0,0,0,0,2,1,0,12,2006,3,2,12.577636201962656,0,0,0
1303,1304,20,2,4.290459441148391,9.069698042173716,0,1,3,3,0,3,0,20,2,0,0,1,7,5,1,1,0,0,8,8,1,228.0,1,3,2,2,4,0,6,0,6,0,1616,1616,0,0,1,3,7.38770923908104,0,0,7.38770923908104,0,0,2,0,3,1,2,7,4,0,3,0,1.0,2,3,834,3,3,2,208,59,0,0,0,0,0,2,1,0,4,2006,3,2,12.354492650648448,0,0,0
1304,1305,160,3,3.4657359027997265,8.12058871174027,0,1,3,3,0,3,0,6,2,0,4,2,7,5,2,2,0,0,8,8,4,117.0,1,3,2,2,4,4,6,0,6,0,976,976,0,0,1,3,6.883462586413092,732,0,7.443078374348516,0,0,2,0,3,1,2,7,3,0,3,3,2.0,3,2,380,3,3,2,0,40,0,0,0,0,0,2,1,0,4,2006,3,2,11.77528972943772,0,0,0
1305,1306,20,2,4.68213122712422,9.485924559229828,0,1,0,3,0,0,0,14,2,0,0,1,9,5,3,2,1,0,8,8,4,300.0,1,3,2,0,4,4,2,1572,6,0,80,1652,0,0,1,3,7.409741954080923,0,0,7.409741954080923,1,0,2,0,2,1,0,6,4,2,0,0,3.0,0,2,840,3,3,2,404,102,0,0,0,0,0,2,1,0,11,2009,3,2,12.691580461311874,0,0,0
1306,1307,120,2,3.871201010907891,8.847216104357543,0,1,0,3,0,3,0,14,2,0,4,1,7,5,1,0,0,0,8,8,4,94.0,1,3,2,2,4,4,6,0,6,0,1368,1368,0,0,1,3,7.221105098182496,0,0,7.221105098182496,0,0,2,0,2,1,2,6,4,1,2,0,1.0,2,2,474,3,3,2,132,35,0,0,0,0,0,2,1,0,9,2006,1,3,12.218495165528731,0,0,0
1307,1308,20,2,4.0943445622221,8.996156562033445,0,1,3,3,0,3,0,4,2,0,0,1,5,5,15,14,0,0,8,8,2,0.0,3,1,2,2,1,4,0,746,6,0,244,990,0,0,1,3,6.897704943128636,0,0,6.897704943128636,1,0,1,0,3,1,3,5,4,0,3,3,9.0,3,2,480,3,3,2,0,64,0,0,0,0,0,2,1,0,5,2009,3,2,11.835008964139341,0,0,0
1308,1309,20,3,4.605170185988092,9.392661928770137,0,1,3,3,0,3,0,15,2,0,0,1,5,7,60,3,0,0,4,4,2,0.0,3,3,1,4,4,4,2,144,0,608,172,924,0,0,1,3,7.022868086082641,0,0,7.022868086082641,1,0,1,0,2,1,2,6,4,0,3,0,60.0,3,2,528,3,3,2,0,36,0,0,0,0,0,1,1,0,5,2008,3,2,11.898187865760873,0,0,0
1309,1310,20,2,4.23410650459726,8.875287128108384,0,1,3,3,0,3,0,19,2,0,0,1,6,5,17,17,0,0,3,3,1,88.0,3,3,1,2,4,4,2,1200,6,0,78,1278,0,2,1,3,7.165493475060845,0,0,7.165493475060845,1,0,2,0,3,1,2,6,4,0,3,0,17.0,2,2,496,3,3,2,112,51,0,0,0,0,0,1,1,0,6,2008,3,2,12.096257779522967,1,0,0
1310,1311,20,2,4.605170185988092,9.769956159911606,0,1,3,3,0,3,0,5,5,0,0,1,7,8,51,8,0,0,1,3,2,0.0,1,1,2,2,4,0,2,1406,6,0,496,1902,0,4,1,3,7.550661243105336,0,0,7.550661243105336,1,0,2,0,3,1,0,7,4,2,5,0,51.0,0,2,567,3,3,2,0,207,162,0,0,0,0,2,1,0,5,2010,3,2,12.721885810807203,0,0,0
1311,1312,20,2,4.219507705176107,9.084096645401932,0,1,3,3,0,3,0,4,2,0,0,1,7,5,2,0,0,0,8,8,1,80.0,1,3,2,2,4,4,2,925,6,0,349,1274,0,0,1,3,7.149916836132109,0,0,7.149916836132109,1,0,2,0,3,1,2,6,4,0,3,0,2.0,2,2,508,3,3,2,264,98,0,0,0,0,0,2,1,0,1,2007,1,3,12.220961258023925,0,0,0
